0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.42617461273555923,0.031869866856841955,0.27906568555538236,0.11609570120916926,-0.1679746505706974,0.11350106677898049,-0.012223204018171004,0.15668089542545885,0.015621460956772403,0.023822559553018634,-0.02242633759903957,0.07882900155904045,-0.0035586117354401304,-0.047149734803041805,0.006868878879628568,-0.18038071324905505,-0.016106190979735154,0.08730636565437754,0.02371375659081421,0.027715822527188932,-0.29892414012683527,-0.09845948432490767,-0.11038504481779177,-0.07735130120076976,-0.04684176232081307,0.0797051234977284,-0.024728263276874947,-0.029892463422761046,0.06613863632658284,0.09771201180802952,-0.18463035551540263,-0.01191631015119148,0.1076736923776466,-0.08238271383761697,-0.13201965132909205,0.018176484268135954,-0.10796420004787227,0.0266674052649662,-0.04410350473024506,-0.009725320843451143,0.031822061190733254,0.06679940067147933,0.06591768089330409,-0.004655008977446571,0.0027668284536852064,-0.07518904438398485,-0.12669121349004245,-0.04552860733553865,0.04515465709910012,0.06580407299101436,0.06859163590700333,-0.06020298801932799,-0.009267708017746882,-0.007068644251531253,-0.08964787803503184,0.09001161344159984,-0.0026780696487397437,0.08224388155595433,-0.06043771946022177,0.024355718970671843,-0.03234331666991529,0.033918138154393145,-0.07788749216065895,0.03976986988914037,0.06350905923425351,0.10027780033448412,-0.06355213945072184,-0.09710588509220892,0.02808896150248046,0.21702975667542923,0.02628510890608687,0.11910443926783953,0.12942317307783002,-0.008826945070387166,0.02889594243446447,-0.14458607727347195,0.024074040561915682,0.06462834718294609,-0.030552027095224824,0.14800942375017856,0.08858721275482825,0.005692262407076731,0.017297632116549673,-0.08693623491009873,0.04616323667759219,-0.14484557883509813,0.0346965311790229,0.12273964335742081,-0.04307369118236542,-0.06937261719703536,-0.12931012657113294,-0.02401846212758946,0.13432863503480913,0.06515927888808402,-0.08123956909940619,-0.016900245438821064,0.010581761959121309,0.13564827127032283,-0.005502964473149682,0.11800112709375404
0.3306246374117546,0.14800508828861123,0.19909582580699806,0.07461198183872823,-0.3653256286690987,-0.1690724693148775,-0.13646372791326883,0.04477431328441664,-0.05001814696197868,0.03908890011309922,-0.014108047981080535,-0.031246548725605745,0.10748191360433748,-0.0926814484140141,0.16488544647600387,-0.3237478502796676,0.0905968507239081,-0.07761467291729661,0.11027677911618254,0.22089169746111603,-0.1860835183740131,0.0704393718450831,0.07189555776213138,-0.1604173621960549,-0.024307524708498323,-0.08378861816271561,0.024417014258549086,-0.049036688107152025,0.047772991322921544,-0.1530022976053209,0.10230719289967002,-0.04172557869938391,0.08145863164703183,-0.006332738767334983,-0.01597563917524165,-0.034931799911163325,0.07052526630664428,0.03978964304335117,-0.0975903278529451,-0.11857049502481058,-0.046191758379472904,0.06925026282781917,0.002632512139615785,0.00601896337259255,0.11909491732877597,-0.06423896334845093,-0.022334828048245773,-0.03725386363285213,-0.04209170432012429,0.0737603321118397,0.04009657750596284,0.009591041444008777,-0.013695097860010485,-0.02299188401600614,-0.021654014912710608,-0.09008749226974666,0.020608114970674943,0.03408891214189674,-0.010465057633742818,-0.12541697628579593,0.02548332283800373,-0.14283332032924054,0.06938410638149306,0.09970815787759656,-0.02053452058008833,-0.000815122949169897,-0.0719227105396832,-0.12503083949365604,0.16480802277579265,-0.03526571270163545,0.13697014993940995,0.09827353365152805,-0.0031891277096669276,0.03274558638023494,-0.10962450573338074,-0.11079563125670644,-0.04404957017291592,0.005862502368321347,0.0758439901014951,0.03686968416659066,0.0037231858837871988,-0.014035393324461649,0.00032281468754723485,-0.06321281439860897,0.037081267958143926,-0.04485994206846244,0.05785098368334463,-0.020436135629044838,-0.02262836795935809,-0.0020553375982312366,-0.05910459438515294,0.0004535663447588906,-0.003861426071645383,-0.06404267572967316,-0.1294722624656759,0.04998146239952393,-0.011268865337326196,-0.023127715003484955,-0.0042320171201692056,-0.022773247545491315
0.39215713811773356,0.014642369007542157,0.07322314859911096,-0.1396701214919679,-0.024055327607982874,0.10948897017224236,-0.22601837527550311,0.14548106099696678,-0.001529589955985084,0.05991529901200464,-0.1686808032021615,0.0009551203721332545,0.08321842326427065,0.11843812669014447,0.16545908925462668,-0.03682645550919255,0.10225221403447228,0.16349001574454697,0.05496628727199772,0.07834171150211519,0.23766456716041806,-0.17223927879878506,-0.029641456351495746,-0.1649854055059851,0.03172115866820795,0.007554886182191467,0.042531863852911425,-0.08215865889888312,-0.06473291130436634,-0.03648505030233619,0.06525140637165343,-0.16031415444956326,-0.11934646920473525,-0.049600464989044586,0.004022230474255795,0.04375705519029646,-0.1145868798261344,-0.0076964384930236955,0.10618833854644784,0.0032804599049525837,0.032935183855166944,-0.1243499556116734,0.05375200389589627,0.17424895620299852,0.04087749347761498,0.2106862481940422,-0.1294065157446705,-0.032176930496263766,-0.049562072493223544,-0.046592163550876,0.14911182769874207,-0.035610524190130305,-0.018624360526127707,-0.01592673489665512,-0.03233163025201814,-0.07595741393967333,-0.06557890176241968,-0.020761207337842383,-0.022386498655388828,-0.07543701374949002,0.10377995790538558,-0.008556079725034789,-0.13439225822237796,0.014207919717038107,0.05009083179203077,0.059552056429566916,0.04845400554218621,-0.00014713717362591148,-0.026393343905006025,-0.042096310817195184,-0.01993147312930221,-0.013425085022459838,-0.14501151430630174,-0.1996966912995408,0.08164603012281683,0.008522533149130315,0.07529548071020827,0.08342996454046177,-0.11819857980170206,0.011683416861047,0.023416175901444413,-0.030200915166960714,-0.024772734647511365,-0.06727145885825249,-0.09808428652798001,0.1255197238461322,0.06428289973493892,-0.013511590553403112,-0.12495029040186512,-0.10751033434632923,0.0024990501502786095,-0.10828155724631448,0.009767497935174988,0.08180061147235806,0.11961034972748086,-0.05513151683827128,0.056709372189488245,0.006738623687737913,-0.07660592249880856,-0.047664731765071244
0.36594959146715345,0.17163085480055126,-0.09992259471208695,-0.08019067309287584,-0.11664672913141556,-0.016925634945084974,-0.06366823243595529,-0.06268858465485547,0.17773293967872678,0.1210793511410263,0.04095309302624774,0.053680409893817206,0.060381597653342715,-0.09538347541058029,-0.046536500581485216,-0.0076154237181999054,0.004270430842247507,-0.026177087724397283,-0.06913668107617162,0.061389283960996396,0.0152769733493448,-0.13486769340200494,-0.04947250707026159,-0.10340113963125712,-0.03648056033281034,-0.039254930692886526,-0.06973160520331315,-0.043917006028911236,-0.040619406639270855,0.00284448816576893,-0.0500939341817054,-0.02933659413824094,-0.03721897361332645,0.0820864582606339,-0.003142797726490187,0.049650186890271425,-0.06970725816317395,0.032570852790455705,0.13661387897654062,0.06184980613552709,-0.07550968631415084,0.050167610617116755,0.2294100777679139,0.17656793372495652,0.08881694101855853,-0.16985937175430701,-0.05319458870435493,0.05410679298989826,0.11219212932251402,0.08086336698064496,-0.1214469185104435,-0.04707116604417498,0.11163271334081941,-0.17319260253796773,-0.020898251763540873,-0.04134892458402692,0.04760199299114308,-0.04719605216475009,0.1460797134976722,0.03476876594882457,-0.1287858066845745,0.09227730346770284,-0.0593697098494556,-0.014661848181757581,0.09615499145772287,-0.2061120250216782,0.15563514720894886,-0.014773073936006333,-0.07329090172044873,0.17421684934240034,0.09218291386965043,-0.003235346061948007,0.2079373336458476,-0.14700334451902278,0.024333548312763926,-0.09010361542271228,0.023074155708441763,-0.06820441442883249,-0.012263080234691756,-0.07469193508265998,0.09302380632080383,-0.1503097969619269,-0.030733445836099712,0.03168640945689634,0.12507554051610895,0.13265506369778277,-0.18898109280630918,-0.048695087666350924,-0.03155666535026463,-0.028194188492656338,-0.013599172626308028,0.10242398247752559,-0.011531005734282165,-0.1178508005745079,-0.016473552575788572,0.04329216269831454,-0.042763523167966506,0.043435083419862665,0.144259357938979,-0.06627664864723824
0.3369298117202574,0.03847972619886399,0.02606683617091629,0.004282501890779799,-0.02903192700358264,-0.13288945865453225,-0.03607132923324118,0.1473236403291451,-0.05388886506603978,-0.25051842743115654,0.20021289441593415,-0.01321947906293919,-0.08696984566288243,0.11904777431829287,-0.2761098150296518,0.018237761328234136,0.014384027386332827,0.04218406364332686,0.03275280815096383,-0.11305898896888443,0.025648618856194145,0.010798080503497825,-0.158833211737695,0.16611508768879837,0.1886144441067511,-0.09695597728250986,0.023621691123572083,0.053026856492516115,0.05665802376132372,0.0386913851297222,-0.08572292844262171,-0.26010702302410355,-0.1438752718987518,-0.14284516139166137,0.03162791918621284,-0.17093430348763952,0.10333741091085652,-0.03455441286013215,0.0982293358908098,-0.07611726044385103,0.26504307623890666,0.015948920101709983,-0.10771974442164305,-0.10722654644868002,0.005616019885086586,-0.04715211507771977,-0.03741748466343648,0.12380162805309482,-0.11854821341720162,0.03352838844376859,0.07681834979768548,-0.04606061516469659,-0.0660351546416686,0.031538068409593015,-0.15611583965777728,-0.06390013316400067,0.03997862452995896,-0.10272912765747626,0.14671622142302873,0.06630230232197308,0.061737425666462016,0.10373582374136463,-0.04088621241208188,0.14244706811647845,0.04597324828618137,0.012723945188902767,0.0687165070507467,-0.04617726895532981,-0.04356457147324355,-0.03485852612298911,0.019955253144811492,-0.09167676006094468,0.03925560458485753,-0.04539754414644032,-0.06112927609702378,-0.030387743670993055,0.03577108751430377,0.06111765540251458,0.05815598622053929,-0.06894781113595248,0.13478712485998778,-0.050857516412586776,-0.004160664092438156,-0.04776501990862161,-0.048721719672130584,-0.057007189922065424,-0.014341533506128603,-0.04618974877856658,0.06093340796218088,-0.003201459846602669,-0.04556001002806892,0.013667712157898453,-0.08663188315117465,-0.028469680027742198,-0.008050864933033218,0.03849812842458828,-0.025476374288287716,-0.07310858239389935,0.04995351271763371,-0.02030557923369725
0.45463253328036274,-0.06554524652692084,0.009618605884742814,-0.031130668002603695,-0.12719123872835456,-0.08434848790101408,0.07078762302962013,-0.0605944199348385,-0.1509845218666275,-0.06154885766152744,-0.10734971222623044,0.0038080494953397046,0.04957764417837041,0.05714508876972283,0.04481758998700054,0.08697440925975218,0.010396671274251456,-0.038268113083064915,-0.0333701973817864,0.10831144482073514,0.1977250687228881,0.03490759407223389,-0.0510134454049124,0.02800222392507125,0.015074385243533836,-0.05818002482400777,0.0831283245863249,-0.005882412598056305,-0.09204581855279045,0.15701950863146708,0.007187670292732287,0.06406787324745673,-0.0005482094322971547,0.22155273889346613,0.049112178186139915,0.02413921382907939,-0.06279843962564328,-0.03241489671965708,-0.05319502421458647,-0.09091722771579097,-0.16173383950210243,0.09076158671716074,0.009949461081054359,-0.0059536276468588984,0.11611743133297683,-0.19093951301285078,-0.0013066710003487422,0.0976371146624498,-0.07444572626508267,0.06061038055853422,0.21431357963168562,-0.07462179701101435,0.0030803747755449077,0.12375779872223557,-0.0351598680115362,-0.07967705970838086,0.06699838392657427,0.11640882036505892,0.008358862266418502,0.010994981418425457,0.23186661719690468,-0.12743420999794616,-0.07805746852402967,0.0014221126521575108,0.061206390011593545,-0.08951168094835474,0.04148753347622847,0.12981963911072628,0.0012320598303511285,0.09235671351622615,0.1436659363379501,-0.024575097741109532,-0.05919786423481955,-0.1317288529901637,-0.07830022880754975,-0.0512494721301296,-0.04479078113749862,-0.140909724622497,0.014309257580430975,-0.003208903182575836,0.04743759674822823,0.09310288100046038,-0.045540800394034076,0.05261463756898791,-0.1446457183306919,0.04736643121710014,0.08019785685729719,0.1132092403311275,-0.08082566045376847,0.06074645024658389,-0.07701968054594736,0.09793911038571705,-0.1544400264013322,-0.06410698041949622,-0.036731247609617775,0.0759955032204936,0.01271033864801637,0.10334216162035237,-0.029421776627921576,0.11813674868059372
0.5980605246890962,-0.2501920057491141,-0.1310878673378411,-0.115440432081321,0.037655070670835546,-0.05164376168605546,-0.030708136493947418,-0.31303075712286677,0.07996895880282147,-0.030290348426933376,-0.08776960236990701,0.09948648333149664,0.13247883557570383,-0.015909984271003277,-0.04843101405495853,0.02652029664959268,-0.05268829765471995,0.00023084239097252254,0.05602759881953753,-0.059122815783837046,0.07092031549049867,-0.020124761606600965,0.015003992412353737,-0.08174893643246439,-0.021165785815362013,0.08072274015600445,0.11785282084372817,0.08846280346664137,0.006247314382025104,-0.006732353024040241,0.024536241425962342,-0.140625411651558,-0.03551196873532424,-0.021280161824381565,-0.04154102021202487,0.1318864694388308,0.10569009703057144,0.02481877662024497,-0.049705443324823226,-0.03815909435874437,0.06987378986113613,-0.010412980014056862,-0.02262991311609954,0.03645613324224408,-0.09142934616417622,-0.09786657443578586,0.13896151118838135,-0.014777617318270087,-0.04052581171146206,0.011226304007546636,-0.043649750626874935,-0.11983133779903823,0.08740633163104393,0.07434353071090996,0.08151598454827505,0.05149044649144329,-0.05761669716307332,-0.11656030180029076,0.07967673909513427,-0.08331771117625965,0.1194250313730338,0.09477763293701125,-0.09071733973838111,-0.026683592765199743,-0.16225196152017957,0.058496715672094086,-0.04413801914135089,-0.04022574681309479,0.04670809006090545,-0.016304433917375762,-0.020509307584630487,-0.07553288240993679,0.026293352425665297,-0.10357987145778558,-0.07058790764548477,-0.016196820770517078,-0.00106614165031848,0.09490999537611926,0.024521435044512947,0.04146763874685901,0.10049523290246173,0.028781153526818818,0.07761401012056143,-0.012220006669463684,0.009623521218610313,0.02860003494786897,-0.015217996725856851,-0.03301001912537698,0.1163843890182736,0.1212275908657744,0.09438715446472612,0.07250082441655961,0.016245117301244314,-0.0015461740232901085,-0.06871843127905639,0.009669651017919483,0.019223925311315476,-0.04972831703896254,-0.079173402208685,-0.001345080408743283
0.2958951301734664,-0.036467659952243714,-0.008944471741238795,0.03885170807959942,0.09530266706185664,-0.11328713542504967,-0.11593593570284555,-0.2270062146317517,-0.0991754130117906,0.1301032177596319,0.1681200553596747,-0.3130265397680883,0.21193143569835443,-0.14574469604819965,-0.01905381959482224,0.01805570398321929,0.07836913049721,0.044227607509483485,0.04523106830405898,-0.014753669547880714,-0.18927710468342146,-0.07525400033755944,0.13222997257585842,0.15785070423664704,0.04556995108085277,-0.052479757292800536,-0.01497653356096107,0.03379177229278124,-0.06909704426351437,0.08169472811322229,0.05423681281200535,-0.2095605614469304,-0.05096202511879506,0.17942761537714016,0.12313787745726049,0.12908049630146554,0.10966452911480015,0.06750020741485725,-0.11850384005253846,0.08890145828700755,-0.16796590653608884,-0.12720115202685373,0.003513372847746556,-0.10484227999600838,-0.03852883799218139,0.0977200668861521,-0.10692886099372338,-0.038461239560400956,-0.0027748699135102892,0.06936752454368636,0.055985373620004004,0.0428917369363275,-0.04430148219913842,0.1912511617762252,-0.04630267232792422,-0.1398941716887643,0.023772885845745384,-0.021970465551756156,-0.023903649731460013,-0.014254238878684412,-0.14244078479814568,0.05308058453213579,-0.060132724589976136,0.09441768835342733,0.03428893195458815,-0.04425039529622322,-0.0026800145526635743,-0.017854505122861644,0.0747385292230011,0.08869378855352433,0.054247340824726015,-0.025572540404286723,-0.015044296460726688,-0.045648030623837384,0.009560070903387185,0.019365390470190334,-0.103241260872266,0.06922863611854084,-0.10436747505466215,-0.03166923720631395,-0.039126299381417186,0.1322683939763812,0.002126797190296312,0.0056545343024014955,-0.0688975510369411,-0.03398870225946293,-0.09889538279099998,-0.0477075959512543,0.08346573735146773,-0.037156930366548414,0.01739481673363154,0.06351043961745642,-0.08026675781399994,0.024147602268017043,-0.029963008944275737,-0.10348475459033293,-0.14748245224051615,-0.09365201808427183,-0.035623093604866596,-0.0356113813648621
0.5018950758649806,0.005470651024034349,0.04278981106504238,0.006814580538800027,0.03638199234419814,0.03929699033270082,-0.031030990162476697,0.17412730617669953,0.15020253318842264,-0.08071419956094722,0.0024460491068982663,-0.09322320383575024,0.08574105006257857,0.12520769762625766,0.026515583497975385,0.11382800617928593,0.08658601300861253,0.03004020215254736,-0.12190510023130098,0.1450413472519273,-0.037875720371267636,-0.0649262787439089,-0.08319296633963696,0.04738391576851692,-0.13132126133867691,-0.06978606327201312,-0.04896976375236286,0.0186074245959876,-0.06131164453237689,0.01258553824944451,-0.08989531379360867,0.13002895177850607,0.1308146572665282,0.07566444190416746,-0.05385862458144477,-0.08618090530937055,0.019320384207381382,-0.03396807022826265,0.015950208548615074,0.16362083527693422,-0.10689279027063815,0.028362124707357772,0.018109765963023532,-0.2111700687848737,-0.11951905542643208,-0.082214586532869,-0.004228203438936109,0.14353605217837187,-0.0800949542213099,0.016466861572286464,-0.029020769167982526,0.002507168973292299,-0.006555858898924558,0.03167081431522094,-0.0032601960017682907,0.13189701330970816,-0.011243058508870208,0.056000103442033745,0.036195674347686876,0.011109256414954454,0.016998440155966552,0.08542296643014702,-0.09908459764633631,0.08102152464334969,-0.14739725670519438,0.021681146228081268,0.15559144955435159,-0.10988789431428614,0.12782011406205387,0.11014819462281104,-0.0014065803817160712,-0.08821168187430713,0.14587319497339282,0.20064907330204237,0.02653464146740474,-0.0661875818157917,0.018789736458431214,0.04517154776831548,-0.18566703966221573,0.06345671732177412,-0.1035750248861342,0.00852398685561257,0.1054236772127818,-0.03948555577765654,-0.007097523594589278,-0.023657570623499363,-0.04356010926394901,0.09450329745549621,-0.007596564006499191,-0.003896985130323908,-0.13976719969500526,-0.18129031736728238,0.008384427474377287,0.07592743497092773,-0.057412149182130064,-0.0390368812007664,0.016192529575874554,0.07091154505501086,-0.06270399521759407,0.0012195323259708622
0.3848663317872371,0.39378409467623776,0.007703330636116174,0.13018574727637974,-0.15766062371459494,0.04072110433910726,0.2030373566390396,-0.14209243094446675,0.43830424256629874,0.15909620389154824,-0.02447967625853375,0.07785733639048147,-0.0689168279336406,0.06665383589778015,-0.11990974323946282,0.0973224015737621,-0.004842646023385188,0.20083629019489596,0.020339843671817383,0.08738215611370373,-0.01628339564393247,0.004566009396567926,0.11101115304694763,-0.027651287483410045,-0.0061190410790672905,0.0569435534256504,0.01296205736801754,0.0984982697027966,0.008948922146954214,0.03586716066215104,0.17219044307114142,-0.046577748828431534,-0.09078469817967971,-0.10477437506911391,-0.10930752529157725,-0.07986020751499276,-0.09085327139260756,-0.054773991152438806,-0.08044325416750091,-0.05857287714115206,0.07413061149736985,-0.12421120767774771,0.07140758850690454,-0.056815444711010334,0.04513763191912313,0.041404705761173326,0.0003103966328653858,-0.019626500211224113,0.007361875593891228,-0.09660292830850059,-0.022377180667032228,-0.03715637564791602,0.05559699266072224,-0.043455645494786414,0.10949643742633236,-0.14416746857882065,-0.0033220241849997445,0.03332301093694305,0.050686678052117747,0.05612296381158322,-0.015704438791047007,0.024801375071667964,0.06997148976306299,-0.027820094079937692,-0.047148371227316306,0.05351210467299311,-0.0839040061598516,0.036348748894143336,-0.027586051328393698,0.082969462243285,0.01623899457160908,-0.003562928507633156,0.022613606459451804,-0.060980164903321546,-0.005495015900479077,-0.05427142186467826,0.0171134044337131,0.02487938361299415,0.008695341084808829,-0.10897064647689869,-0.03996662937212678,-0.018987627749769472,-0.041322114817981745,0.024590933261720762,-0.026898717569484594,0.028650768479224705,-0.010287952269993218,0.03300445562672453,0.04400129405292216,-0.03174237573073817,-0.03669603049919745,0.06415850996371826,0.06536298692275701,0.070595342469755,-0.02947222700476494,0.031158368952434165,-0.013348994459298205,-0.044764192087616735,0.04448414696932481,0.0063336077110402065
